Date,KOSPI_index,Volume,Transaction_Amount,Market_Cap,Credit_Balance_KOSPI,Credit_Ratio_to_MarketCap,Credit_Change_Ratio_to_Transaction
2022-05-19,2592.34,67760.0,98840.0,20413765.0,11589087,0.5677094352756583,-0.1233306353702954
2022-05-18,2625.98,87027.0,100472.0,20675751.0,11573160,0.559745568613203,-0.1585217772115614
2022-05-17,2620.44,87352.0,96589.0,20626799.0,11573312,0.5610813388931555,0.0015736781621095
2022-05-16,2596.58,78020.0,85285.0,20435288.0,11691337,0.5721151079446495,1.3838893123057985
2022-05-13,2604.24,78854.0,103421.0,20492927.0,11789749,0.5753082026789048,0.951566896471703
2022-05-12,2550.08,90033.0,121679.0,20071957.0,11748172,0.5853027684345876,-0.3416941296361738
2022-05-11,2592.27,67951.0,86083.0,20402584.0,11826079,0.5796363342996161,0.9050218974710452
2022-05-10,2596.56,84146.0,108425.0,20436732.0,11920922,0.5833086229246437,0.874733686880332
2022-05-09,2610.81,89265.0,92897.0,20551629.0,11936163,0.5807891432839704,0.1640634250836948
2022-05-06,2644.51,133394.0,105954.0,20813204.0,11922670,0.5728416441793392,-0.1273477169337637
2022-05-04,2677.57,118102.0,99039.0,21075501.0,11897800,0.5645322500281251,-0.2511131978311574
2022-05-03,2680.46,88340.0,91993.0,21093461.0,11842385,0.5614244623013739,-0.6023827899948909
2022-05-02,2687.45,87372.0,90756.0,21144417.0,11861981,0.5609982531086102,0.2159196086209176
2022-04-29,2695.05,97525.0,126648.0,21198650.0,11885863,0.5606896193861401,0.18856989451077
2022-04-28,2667.49,89917.0,124634.0,20977821.0,11890269,0.5668019095024216,0.0353515092189932
2022-04-27,2639.06,107237.0,125587.0,20704457.0,11899416,0.5747272676602917,0.0728339716690421
2022-04-26,2668.31,88994.0,108079.0,20938853.0,11946382,0.5705366000706915,0.4345525032615032
2022-04-25,2657.13,101801.0,116981.0,20856074.0,11880530,0.5696436443407326,-0.5629290226617998
2022-04-22,2704.71,123991.0,121206.0,21227818.0,11921590,0.5616022334466971,0.338762107486428
2022-04-21,2728.21,100297.0,114826.0,21404168.0,11888089,0.5554100023883198,-0.2917544806925261
2022-04-20,2718.69,173628.0,122839.0,21329059.0,11882687,0.5571125758525024,-0.0439762616107262
2022-04-19,2718.89,125739.0,97800.0,21330703.0,11883173,0.5570924221297348,0.0049693251533742
2022-04-18,2693.21,102491.0,90503.0,21127956.0,11822313,0.5595578199803143,-0.6724638962244346
2022-04-15,2696.06,69372.0,95703.0,21144293.0,11784786,0.557350676137528,-0.392119369298768
2022-04-14,2716.71,66535.0,114198.0,21307359.0,11833922,0.5553913087023127,0.4302702324033696
2022-04-13,2716.49,73324.0,96454.0,21313147.0,11839882,0.5555201209844797,0.0617911128620897
2022-04-12,2666.76,87097.0,98537.0,20925823.0,11836172,0.565625160835968,-0.0376508316672924
2022-04-11,2693.1,74260.0,88316.0,21137566.0,11850293,0.5606271318088374,0.1598917523438561
2022-04-08,2700.39,94836.0,102962.0,21192014.0,11832408,0.55834277950175,-0.1737048619879178
2022-04-07,2695.86,99928.0,122910.0,21169228.0,11791381,0.5570057160327245,-0.3337970872996501
2022-04-06,2735.03,132164.0,110145.0,21470291.0,11742571,0.5469218372494346,-0.443143129511099
2022-04-05,2759.2,160599.0,99332.0,21658646.0,11737710,0.5419410797886443,-0.0489368984818588
2022-04-04,2757.9,102297.0,97449.0,21649643.0,11664937,0.5388050509655056,-0.7467803671664153
2022-04-01,2739.85,130556.0,106896.0,21512795.0,11684528,0.5431431852532411,0.1832715910791797
2022-03-31,2757.65,103029.0,97294.0,21649628.0,11726009,0.5416263503465278,0.4263469484243632
2022-03-30,2746.74,84013.0,110995.0,21569014.0,11737201,0.5441695665828767,0.1008333708725618
2022-03-29,2741.07,73216.0,100203.0,21526158.0,11719038,0.5444091788232717,-0.1812620380627326
2022-03-28,2729.56,76804.0,98017.0,21433332.0,11649296,0.5435130664704863,-0.7115296326147506
2022-03-25,2729.98,60277.0,108250.0,21433778.0,11545062,0.5386386851632036,-0.9629006928406466
2022-03-24,2729.66,96090.0,131779.0,21426180.0,11533463,0.5382883463127819,-0.0880185765562039
2022-03-23,2735.05,88338.0,118387.0,21464084.0,11533950,0.5373604575904567,0.0041136273408397
2022-03-22,2710.0,48944.0,93675.0,21270029.0,11448115,0.5382275219276852,-0.9163063784360822
2022-03-21,2686.05,50240.0,86938.0,21093942.0,11404150,0.5406362641937671,-0.5057052152108399
2022-03-18,2707.02,64402.0,114426.0,21256575.0,11474401,0.5398047898120935,0.613942635415028
2022-03-17,2694.51,54608.0,119009.0,21165419.0,11480182,0.5424027750171163,0.0485761581056894
2022-03-16,2659.23,73635.0,93109.0,20885194.0,11519665,0.5515708879697263,0.4240513806398951
2022-03-15,2621.53,60418.0,95830.0,20593900.0,11464926,0.5567146582240372,-0.5712094333715956
2022-03-14,2645.65,63632.0,120378.0,20780714.0,11373904,0.5473297981965394,-0.7561348419146355
2022-03-11,2661.28,79703.0,123632.0,20905480.0,11427829,0.5466427463038399,0.4361734825935033
2022-03-10,2680.32,61381.0,136947.0,21050977.0,11459121,0.5443510294082787,0.2284971558340087
2022-03-08,2622.4,54037.0,116795.0,20606959.0,11351841,0.5508741488736887,-0.9185324714242904
2022-03-07,2651.31,57156.0,120893.0,20831974.0,11184605,0.5368960713948664,-1.3833389857146403
2022-03-04,2713.43,76568.0,124274.0,21324672.0,11152215,0.5229724049213981,-0.2606337608832096
2022-03-03,2747.08,61451.0,105929.0,21568270.0,11046603,0.5121691725854693,-0.9970074295046684
2022-03-02,2703.52,52795.0,109967.0,21230325.0,11032679,0.5196660437369659,-0.1266198041230551
2022-02-28,2699.18,61347.0,128942.0,21201878.0,11079456,0.522569557281671,0.3627755114702735
2022-02-25,2676.76,66435.0,122210.0,21039633.0,11082929,0.5267643689412264,0.028418296375092
2022-02-24,2648.8,92640.0,135861.0,20821267.0,11031413,0.5298146841880468,-0.3791816636120741
2022-02-23,2719.53,53784.0,91385.0,21373673.0,11006491,0.5149555249582044,-0.2727143404278601
2022-02-22,2706.79,64840.0,105905.0,21279451.0,10949855,0.514574130695383,-0.5347811718049195
2022-02-21,2743.8,49530.0,78967.0,21566268.0,10903614,0.5055865020317841,-0.5855737206681272
2022-02-18,2744.52,51352.0,85083.0,21574258.0,10965814,0.5082823242403053,0.7310508562227472
2022-02-17,2744.09,61142.0,118129.0,21575755.0,11006546,0.5101349176425113,0.3448094879326837
2022-02-16,2729.68,42237.0,83899.0,21461973.0,11154822,0.5197482076787628,1.7673154626396024
2022-02-15,2676.54,58904.0,94358.0,21048876.0,11289407,0.5363425106404731,1.4263231522499418
2022-02-14,2704.48,61634.0,115794.0,21268532.0,11350318,0.533667203735547,0.5260289825034112
2022-02-11,2747.71,48052.0,109926.0,21613813.0,11342377,0.5247744578894987,-0.0722395065771519
2022-02-10,2771.93,50961.0,127762.0,21799372.0,11332070,0.5198346998252977,-0.0806734396768992
2022-02-09,2768.85,53912.0,103376.0,21760958.0,11344767,0.5213358253804818,0.1228234793375638
2022-02-08,2746.47,56053.0,117859.0,21584945.0,11200992,0.5189261311529865,-1.2198898684020736
2022-02-07,2745.06,41784.0,112919.0,21575751.0,11108241,0.514848405508573,-0.8213940966533533
2022-02-04,2750.26,53615.0,113933.0,21621898.0,11113785,0.5140059859684843,0.0486601774727252
2022-02-03,2707.82,43571.0,124725.0,21296733.0,11264984,0.5289536193180429,1.2122589697334134
2022-01-28,2663.34,43419.0,137531.0,20948591.0,11402456,0.5443065836742911,0.9995710058095992
2022-01-27,2614.49,48773.0,205488.0,20567885.0,11564647,0.5622671947066993,0.789296698590672
2022-01-26,2709.24,47265.0,89787.0,20076832.0,11806290,0.5880554262744242,2.6912916123715016
2022-01-25,2720.39,63996.0,117009.0,20162704.0,11964333,0.5933893092910554,1.3506909724892957
2022-01-24,2792.0,47399.0,93045.0,20682834.0,12034229,0.5818462305504168,0.7512064055027138
2022-01-21,2834.29,53275.0,107181.0,20989268.0,12020913,0.5727171142890738,-0.1242384377828159
2022-01-20,2862.68,39567.0,88720.0,21194059.0,12140197,0.5728113241545661,1.3444995491433724
2022-01-19,2842.28,46383.0,96491.0,21052237.0,12258738,0.5823009687759073,1.2285187219533429
2022-01-18,2864.24,55404.0,100410.0,21218970.0,12303746,0.5798465241244037,0.4482422069514988
2022-01-17,2890.1,59326.0,103965.0,21415903.0,12241326,0.5715998059946387,-0.6003943634877122
2022-01-14,2921.92,53267.0,107997.0,21649968.0,12218831,0.5643810189465407,-0.2082928229487856
2022-01-13,2962.09,60487.0,114590.0,21937996.0,12267449,0.5591873113660883,0.4242778601972249
2022-01-12,2972.48,51950.0,108954.0,22009673.0,12340602,0.5606899293778694,0.6714117884611854
2022-01-11,2927.38,56617.0,106465.0,21680320.0,12257587,0.5653785091732964,-0.7797398205983187
2022-01-10,2926.72,47740.0,103978.0,21667639.0,12281537,0.5668147323296276,0.2303371867125738
2022-01-07,2954.89,54617.0,105824.0,21875605.0,12400119,0.5668469054912996,1.1205586634411853
2022-01-06,2920.53,78605.0,132971.0,21624373.0,12319329,0.5696964716618604,-0.6075760880191922
2022-01-05,2953.97,78735.0,154284.0,21867154.0,12194716,0.5576727543053842,-0.8076858261388089
2022-01-04,2989.24,62155.0,99915.0,22120879.0,12175889,0.5504251888001377,-0.1884301656407946
2022-01-03,2988.77,43583.0,81939.0,22113734.0,12127414,0.5484109558340532,-0.5915986282478429
2021-12-30,2977.65,46104.0,87275.0,22033665.0,12055232,0.5471278609346198,-0.8270638785448295
2021-12-29,2993.29,54583.0,109087.0,22154626.0,12125530,0.5473136851870124,0.6444214251010661
2021-12-28,3020.24,60705.0,120969.0,22376235.0,12111776,0.5412785484242546,-0.1136985508684043
2021-12-27,2999.55,47536.0,82804.0,22215271.0,12158952,0.5473240456981145,0.5697309308729047
2021-12-24,3012.43,53755.0,85835.0,22300194.0,12185136,0.5464139011526088,0.305050387371119
2021-12-23,2998.17,48384.0,93196.0,22186535.0,12219912,0.5507805522583855,0.3731490621915103
2021-12-22,2984.48,46176.0,88356.0,22083005.0,12257653,0.5550717848408765,0.4271469962424736
2021-12-21,2975.03,41098.0,91085.0,22008961.0,12197981,0.5542279347035055,-0.6551243344129111
2021-12-20,2963.0,37758.0,86213.0,21914562.0,12238146,0.5584481223033342,0.4658810156240938
2021-12-17,3017.73,45182.0,116500.0,22310555.0,12236225,0.5484500497634416,-0.016489270386266
2021-12-16,3006.41,40283.0,85243.0,22232564.0,12187843,0.5481978147009945,-0.5675773963844538
2021-12-15,2989.39,43287.0,82531.0,22108964.0,12144011,0.5492799662616484,-0.5310974058232664
2021-12-14,2987.95,58157.0,98568.0,22097780.0,12161409,0.5503452835533705,0.1765075886697508
2021-12-13,3001.66,37583.0,86294.0,22194414.0,12100935,0.5452243523978602,-0.7007903214591976
2021-12-10,3010.23,45160.0,84349.0,22256432.0,12118299,0.5444852526227025,0.2058589906222954
2021-12-09,3029.57,51345.0,126140.0,22387770.0,12132685,0.5419336092875708,0.1140478833042651
2021-12-08,3001.8,48825.0,111152.0,22181534.0,12068215,0.5440658432369916,-0.5800165539081618
2021-12-07,2991.72,54137.0,102156.0,22112170.0,11991179,0.5422886582366181,-0.7541015701476174
2021-12-06,2973.25,47991.0,96574.0,21973791.0,11956541,0.5441273651870084,-0.3586679644624847
2021-12-03,2968.33,48675.0,103444.0,21928355.0,11997217,0.5471097581191111,0.3932175863269015
2021-12-02,2945.27,53446.0,119184.0,21769143.0,12117083,0.5566173643124123,1.00572224459659
2021-12-01,2899.72,56393.0,125345.0,21433382.0,12348004,0.5761108536207679,1.842283298097252
2021-11-30,2839.01,98356.0,198523.0,20958211.0,12575931,0.6000479239377826,1.1481138205648715
2021-11-29,2909.32,84440.0,130928.0,21483591.0,12687009,0.5905441506496749,0.8483899547843089
2021-11-26,2936.44,59560.0,119013.0,21674446.0,12660924,0.5841406050239992,-0.2191777368858864
2021-11-25,2980.27,59597.0,94011.0,21999506.0,12608148,0.5731105052995281,-0.561381114975907
2021-11-24,2994.29,55664.0,109635.0,22108043.0,12623095,0.5709729712394715,0.13633419984494
2021-11-23,2997.33,52423.0,108305.0,22138065.0,12704234,0.5738637952323294,0.7491713217302987
2021-11-22,3013.25,53096.0,129455.0,22253254.0,12730088,0.5720551250617101,0.1997141863968174
2021-11-19,2971.02,65709.0,110022.0,21922374.0,12724451,0.5804321648741144,-0.0512352075039537
2021-11-18,2947.38,54165.0,101193.0,21731031.0,12699121,0.5843772897843641,-0.2503137568804166
2021-11-17,2962.42,54149.0,106617.0,21838523.0,12666175,0.5799922916032371,-0.3090126340077098
2021-11-16,2997.21,57965.0,111012.0,22086382.0,12651316,0.5728107029933649,-0.1338503945519403
2021-11-15,2999.52,63940.0,114021.0,22079505.0,12736559,0.5768498433275565,0.747607896790942
2021-11-12,2968.8,66573.0,124730.0,21854395.0,12804123,0.585883205643533,0.5416820331916941
2021-11-11,2924.92,57286.0,134684.0,21530823.0,12885260,0.5984564547300398,0.6024249354043539
2021-11-10,2930.17,57093.0,96632.0,21570227.0,12946243,0.6001903920621697,0.6310849408063581
2021-11-09,2962.46,70877.0,96850.0,21807880.0,12930255,0.5929166429749246,-0.1650800206504904
2021-11-08,2960.2,56021.0,103881.0,21780204.0,12916502,0.5930386143307014,-0.1323918714683147
2021-11-05,2969.27,68803.0,126697.0,21851894.0,12985283,0.5942406182274177,0.5428778897685028
2021-11-04,2983.22,77202.0,146585.0,21954288.0,12893610,0.5872934708700186,-0.6253914111266501
2021-11-03,2975.71,65865.0,124383.0,21895405.0,12962094,0.5920006503647683,0.5505897108125708
2021-11-02,3013.49,52585.0,96630.0,21913765.0,13057278,0.5958482259894637,0.9850357031977648
2021-11-01,2978.94,47538.0,94108.0,21660702.0,13042899,0.6021457199309607,-0.152792536234964
2021-10-29,2970.68,54583.0,110357.0,21593759.0,13039442,0.6038523445593701,-0.0313256068939895
2021-10-28,3009.55,61726.0,123676.0,21880633.0,12951747,0.5919274364685885,-0.709070474465539
2021-10-27,3025.49,60788.0,102207.0,21987533.0,12955707,0.5892296784727964,0.0387449000557691
2021-10-26,3049.08,56456.0,95127.0,22157578.0,12923772,0.5832664562886792,-0.3357091046705983
2021-10-25,3020.54,79180.0,104893.0,21944846.0,12934199,0.5893957515126786,0.0994060614149657
2021-10-22,3006.16,69527.0,90473.0,21845422.0,12945036,0.5925743160283193,0.1197815922982547
2021-10-21,3007.33,88737.0,105724.0,21856799.0,12923943,0.5913008121637574,-0.1995100450228898
2021-10-20,3013.13,68033.0,111782.0,21910940.0,12897770,0.5886452155863692,-0.2341432430981732
2021-10-19,3029.04,84570.0,101120.0,22023018.0,12778896,0.5802518074498236,-1.175573575949367
2021-10-18,3006.68,92637.0,106499.0,21860100.0,12718277,0.5818032396924077,-0.5691978328435009
2021-10-15,3015.06,85780.0,125410.0,21921257.0,12625333,0.5759401935755782,-0.7411211227174866
2021-10-14,2988.64,61717.0,120646.0,21727646.0,12614451,0.5805714526092702,-0.0901977686786134
2021-10-13,2944.41,75213.0,122945.0,21413742.0,12488309,0.5831913450717768,-1.0260034974988816
2021-10-12,2916.38,66018.0,127676.0,21205610.0,12460712,0.5876139380098002,-0.2161486888686989
2021-10-08,2956.3,66895.0,126341.0,21501158.0,12587651,0.5854406074314695,1.0047332219944436
2021-10-07,2959.46,59538.0,119067.0,21514108.0,12915060,0.6003065523330087,2.7497879345242597
2021-10-06,2908.31,90172.0,156686.0,21149327.0,13145765,0.6215689511065766,1.472403405537189
2021-10-05,2962.17,84056.0,153155.0,21536725.0,13344231,0.6196035376780824,1.295850608860305
2021-10-01,3019.18,85548.0,129440.0,21954891.0,13414966,0.6110240310462028,0.5464694066749073
2021-09-30,3068.82,88582.0,149429.0,22319573.0,13521609,0.6058184446449759,0.7136700372752277
2021-09-29,3060.27,82156.0,151370.0,22267227.0,13577708,0.6097619609302946,0.370608442888287
2021-09-28,3097.92,89491.0,146587.0,22543159.0,13621950,0.6042609201310252,0.3018139398445974
2021-09-27,3133.64,88323.0,122670.0,22798948.0,13683739,0.6001916842829765,0.5037009863862395
2021-09-24,3125.24,75322.0,125582.0,22735915.0,13753441,0.6049213765973351,0.5550317720692456
2021-09-23,3127.58,62384.0,140091.0,22753253.0,13773643,0.6053482989882809,0.1442062659271473
2021-09-17,3140.51,58924.0,149377.0,22844849.0,13778377,0.6031283901241807,0.0316916258861806
2021-09-16,3130.09,61287.0,122595.0,22672200.0,13814222,0.6093022291617046,0.29238549696154
2021-09-15,3153.4,61656.0,121627.0,22841577.0,13882859,0.6077889893504288,0.5643237110181127
2021-09-14,3148.83,71323.0,157873.0,22802583.0,13927495,0.6107858482523668,0.2827335896575095
2021-09-13,3127.86,73227.0,135054.0,22641593.0,13978781,0.6173938821354134,0.3797443985368815
2021-09-10,3125.76,72309.0,135665.0,22628668.0,13868919,0.61289153210432,-0.8098035602402978
2021-09-09,3114.7,92737.0,177871.0,22561111.0,13873906,0.6149478188374677,0.0280371730074042
2021-09-08,3162.99,85989.0,173027.0,22902487.0,13766007,0.601070399035703,-0.6235963173377566
2021-09-07,3187.42,76016.0,119433.0,23066370.0,13746922,0.5959724915537209,-0.1597967061030033
2021-09-06,3203.33,72619.0,123135.0,23183489.0,13748305,0.593021395528516,0.0112315751004994
2021-09-03,3201.06,64151.0,131110.0,23158004.0,13631146,0.5886148909897416,-0.89359316604378
2021-09-02,3175.85,75786.0,153784.0,22971033.0,13578649,0.5911205212234034,-0.3413684128387869
2021-09-01,3207.02,74671.0,135379.0,23176558.0,13632462,0.5882004566855872,0.3974988735328226
2021-08-31,3199.27,66122.0,158636.0,23090626.0,13560413,0.5872691801426259,-0.4541781184598704
2021-08-30,3144.19,60286.0,117587.0,22695809.0,13516394,0.595545812004322,-0.3743526070058765
2021-08-27,3133.9,52067.0,110399.0,22624227.0,13436649,0.593905329892597,-0.7223344414351579
2021-08-26,3128.53,72772.0,133353.0,22592801.0,13366287,0.5916170819191476,-0.5276371735169063
2021-08-25,3146.81,62469.0,133656.0,22723112.0,13414752,0.5903571658670697,0.3626099838391093
2021-08-24,3138.3,58654.0,149461.0,22667070.0,13475901,0.5945144652573094,0.4091301409732304
2021-08-23,3090.21,57098.0,134240.0,22307386.0,13748793,0.6163336663471014,2.0328665077473183
2021-08-20,3060.51,67209.0,164506.0,22096629.0,13822522,0.625548901599425,0.4481842607564466
2021-08-19,3097.83,65563.0,171708.0,22352167.0,13915041,0.6225365531673058,0.5388158967549561
2021-08-18,3158.93,62279.0,167526.0,22768204.0,14068634,0.6179070602143234,0.9168308202905816
2021-08-17,3143.09,69084.0,222416.0,22654016.0,13936664,0.6151961753712896,-0.5933476008920222
2021-08-13,3171.29,69647.0,202020.0,22853760.0,13703405,0.5996127114312918,-1.1546332046332046
2021-08-12,3208.38,64328.0,204039.0,23130933.0,13600731,0.5879888632248427,-0.5032077200927274
2021-08-11,3220.62,61809.0,191934.0,23226075.0,13562405,0.5839301302523134,-0.1996832244417351
2021-08-10,3243.19,73035.0,216579.0,23392065.0,13443268,0.5746935125223019,-0.5500856500399393
2021-08-09,3260.42,70765.0,157325.0,23293100.0,13325915,0.5720971017168174,-0.7459272207214365
2021-08-06,3270.36,94136.0,154554.0,23346290.0,13170546,0.5641387132602225,-1.0052732378327316
2021-08-05,3276.13,68094.0,118777.0,23056372.0,13245133,0.5744673533199413,0.6279582747501621
2021-08-04,3280.38,63224.0,123571.0,23081348.0,13300789,0.5762570279690771,0.4503969377928478
2021-08-03,3237.14,65351.0,124914.0,22780258.0,13370940,0.5869529660287429,0.5615943769313287
2021-08-02,3223.04,56100.0,102380.0,22674612.0,13403042,0.5911034773163925,0.3135573354170736
2021-07-30,3202.32,68786.0,128082.0,22525455.0,13410691,0.5953571637065711,0.0597195546602957
2021-07-29,3242.65,69482.0,104913.0,22804943.0,13469764,0.5906510706911217,0.5630665408481313
2021-07-28,3236.86,86860.0,119793.0,22763740.0,13516577,0.5937766377581188,0.3907824330303106
2021-07-27,3232.53,99194.0,123485.0,22735992.0,13518061,0.5945665797208233,0.0120176539660687
2021-07-26,3224.95,82607.0,122125.0,22686441.0,13525453,0.5961910464492866,0.0605281473899692
2021-07-23,3254.42,80505.0,132094.0,22889769.0,13571776,0.5929188713088367,0.3506820900267991
2021-07-22,3250.21,71298.0,130392.0,22864554.0,13583437,0.594082744846018,0.0894303331492729
2021-07-21,3215.91,99033.0,148647.0,22624236.0,13640762,0.6029269673459913,0.3856451862466111
2021-07-20,3232.7,97967.0,152924.0,22738004.0,13632058,0.5995274695175531,-0.0569171614658261
2021-07-19,3244.04,109556.0,128553.0,22817882.0,13663649,0.5988132027328391,0.245743000941246
2021-07-16,3276.91,106651.0,147813.0,23045058.0,13618679,0.5909587643476532,-0.304235757342047
2021-07-15,3286.22,117243.0,136839.0,23010507.0,13527985,0.587904690670223,-0.6627788861362623
2021-07-14,3264.81,90895.0,129931.0,22863888.0,13534076,0.591941143168651,0.0468787279402144
2021-07-13,3271.38,115010.0,134944.0,22905849.0,13549162,0.591515381071446,0.1117945221721603
2021-07-12,3246.47,113504.0,112801.0,22734944.0,13554418,0.5961931553471168,0.0465953316016702
2021-07-08,3252.68,151603.0,168706.0,22778416.0,13605252,0.5972870106507845,0.3013170841582397
2021-07-07,3285.34,114764.0,145071.0,23006422.0,13634584,0.5926425239005004,0.2021906514741057
2021-07-06,3305.21,102947.0,146864.0,23144174.0,13605224,0.587846600185429,-0.1999128445364418
2021-07-05,3293.21,85041.0,145299.0,23052404.0,13538474,0.5872911996510212,-0.4593975182210476
2021-07-02,3281.78,102000.0,154379.0,22968865.0,13450893,0.585614178149421,-0.5673116162172316
2021-07-01,3282.06,115923.0,160760.0,22974289.0,13386091,0.5826552891364777,-0.4030977855187858
2021-06-30,3296.68,161038.0,156467.0,23075792.0,13168313,0.5706548663638501,-1.391846203991896
2021-06-29,3286.68,121305.0,155095.0,23004823.0,13137142,0.571060338086496,-0.2009800444888616
2021-06-28,3301.89,142876.0,137961.0,23116420.0,13226876,0.5721853124315962,0.6504301940403447
2021-06-24,3286.1,130127.0,214265.0,23001414.0,13167450,0.5724626320799234,-0.2773481436538865
2021-06-23,3276.19,106917.0,178653.0,22929008.0,13162460,0.5740527457620496,-0.027931241009107
2021-06-22,3263.88,166670.0,155120.0,22833108.0,13181294,0.5772886459434257,0.1214156781846312
2021-06-21,3240.79,150863.0,172913.0,22666502.0,13115305,0.5786206005673041,-0.381631224951276
2021-06-18,3267.93,162766.0,174927.0,22855874.0,13081850,0.5723627107849825,-0.1912512076466183
2021-06-17,3264.96,184867.0,146721.0,22836285.0,13038845,0.5709704971714971,-0.2931073261496309
2021-06-16,3278.68,234581.0,162980.0,22930952.0,13034842,0.5684387634669507,-0.0245612958645232
2021-06-15,3258.63,173450.0,148383.0,22790939.0,13030765,0.5717520019688527,-0.0274761933644689
2021-06-14,3252.13,166453.0,152625.0,22746558.0,13060479,0.5741738596230691,0.1946863226863227
2021-06-11,3249.32,164551.0,179563.0,22728651.0,13089462,0.5759014030353143,0.1614085307106698
2021-06-10,3224.64,189677.0,191705.0,22557068.0,13171082,0.5839004430895008,0.4257583265955504
2021-06-09,3216.18,196492.0,171647.0,22502393.0,13220231,0.5875033379783208,0.2863376581006367
2021-06-07,3252.12,173335.0,190232.0,22748038.0,13118422,0.5766836682794358,-0.5351833550611884
2021-06-04,3240.08,139232.0,160510.0,22663016.0,13050848,0.5758654540949006,-0.4209955765995888
2021-06-03,3247.43,158480.0,168905.0,22710471.0,12923240,0.5690432400103018,-0.7555016133329386
2021-06-02,3224.23,149567.0,177408.0,22538014.0,12971625,0.5755442782136883,0.2727329094516594
2021-06-01,3221.87,147257.0,152708.0,22524144.0,12900456,0.572739012856604,-0.4660463106058621
2021-05-31,3203.92,112352.0,140174.0,22402044.0,12908115,0.576202555445387,0.0546392340947679
2021-05-28,3188.73,96637.0,135333.0,22292621.0,12889597,0.5782001586982527,-0.1368328493419934
2021-05-26,3168.43,127000.0,131730.0,22201957.0,12780780,0.5756600645609754,-0.8260608821073407
2021-05-25,3171.32,61298.0,117280.0,22221612.0,12890759,0.5801000845483217,0.9377472714870396
2021-05-24,3144.3,58797.0,116040.0,22032965.0,12946222,0.5875841948643771,0.4779644950017235
2021-05-21,3156.42,79726.0,147895.0,22118787.0,12909392,0.583639238444676,-0.2490280266405219
2021-05-20,3162.28,77425.0,137197.0,22152625.0,12960927,0.5850740939279205,0.3756277469623971
2021-05-18,3173.05,78614.0,138986.0,22230504.0,12926744,0.5814867715099936,-0.2459456348121393
2021-05-17,3134.52,77131.0,145525.0,21971461.0,12967069,0.5901778220392353,0.2771001546126095
2021-05-14,3153.32,83640.0,144935.0,22098983.0,13010439,0.5887347395126735,0.2992375892641529
2021-05-13,3122.11,109595.0,210598.0,21872849.0,13005600,0.594600182171056,-0.0229774261863835
2021-05-12,3161.66,142406.0,224581.0,22177045.0,12735925,0.5742841302797554,-1.2007916965371068
2021-05-11,3209.43,109672.0,218835.0,22508133.0,12648770,0.5619644241483734,-0.3982681015376882
2021-05-10,3249.3,101127.0,171872.0,22673926.0,12549600,0.553481562919452,-0.5769991621671942
2021-05-07,3197.2,98968.0,152063.0,22317545.0,12434073,0.5571434044380777,-0.7597311640570027
2021-05-06,3178.74,123940.0,166264.0,22185970.0,12542924,0.565353870035883,0.6546877255449165
2021-05-04,3147.37,128383.0,159624.0,21971694.0,12681636,0.5771806215761061,0.8689921315090463
2021-05-03,3127.2,104120.0,169758.0,21832796.0,12766155,0.5847237797669158,0.4978793341109108
2021-04-30,3147.86,135946.0,192075.0,21966448.0,12877528,0.5862362453866005,0.5798412078615124
2021-04-29,3174.07,122243.0,191267.0,22144708.0,12968919,0.5856441638336346,0.4778189651115979
2021-04-28,3181.47,141262.0,183798.0,22195260.0,12895357,0.5809959874315507,-0.4002328643401995
2021-04-27,3215.42,153423.0,171772.0,22427919.0,12834898,0.5722732456809747,-0.3519723819947372
2021-04-26,3217.53,129833.0,157538.0,22442967.0,12839405,0.5720903568587878,0.0286089705340933
2021-04-23,3186.1,225379.0,156532.0,22235847.0,12839500,0.5774234730073471,0.0006069046584723
2021-04-22,3177.52,175269.0,148629.0,22176996.0,12690322,0.5722290791773602,-1.0036937609753145
2021-04-21,3171.66,176709.0,169160.0,22127155.0,12669844,0.5725925452232788,-0.1210569874674864
2021-04-20,3220.7,129616.0,145082.0,22464969.0,12564616,0.5592981677384019,-0.7253001750734067
2021-04-19,3198.84,106062.0,153782.0,22312468.0,12330652,0.5526350558799681,-1.5214004239767984
2021-04-16,3198.62,98528.0,155421.0,22308635.0,12308495,0.5517368050532899,-0.142561172557119
2021-04-15,3194.33,131299.0,176713.0,22278932.0,12300722,0.5521235039453417,-0.0439865771052497
2021-04-14,3182.38,177627.0,155520.0,22198373.0,12303063,0.5542326457889504,0.0150527263374485
2021-04-13,3169.08,174135.0,163638.0,22093445.0,12252524,0.5545773418314799,-0.3088463559808846
2021-04-12,3135.59,104878.0,132883.0,21863366.0,12239000,0.5597948641576965,-0.1017737408095843
2021-04-09,3131.88,182316.0,150937.0,21834077.0,12186582,0.5581450500518066,-0.3472839661580659
2021-04-08,3143.26,135729.0,170800.0,21908976.0,12200606,0.5568770534962474,0.0821077283372365
2021-04-07,3137.41,198477.0,144902.0,21878570.0,12252867,0.5600396643839154,0.3606644490759271
2021-04-06,3127.08,127902.0,136766.0,21808391.0,12235520,0.5610464339161931,-0.1268370793910767
2021-04-05,3120.83,108479.0,130105.0,21759880.0,12285581,0.5645978286644963,0.3847738365166596
2021-04-02,3112.8,79270.0,134424.0,21698197.0,12333632,0.5684173666595432,0.3574584895554365
